source,destination,mode,cost,duration_hours,distance_km
Tezpur,Siliguri,flight,2105,0.68,433.7
Tezpur,Rohtak,flight,6367,2.89,1610.5
Tezpur,Etawah,flight,5473,1.72,1367.8
Tezpur,Orai,flight,4635,2.8,1330.3
Tezpur,Haldwani,flight,5127,2.12,1334.6
Tezpur,Muzaffarpur,train,402,15.02,739.6
Tezpur,Ramagundam,flight,6413,3.29,1613.8
Tezpur,Baripada,train,414,11.58,807.4
Tezpur,Baripada,flight,3217,1.66,807.4
Tezpur,Korba,flight,4540,1.4,1122.2
Tezpur,Nagapattinam,flight,6971,3.72,2227.5
Tezpur,Mahbubnagar,flight,7092,2.58,1882.7
Tezpur,Buxar,train,509,14.16,869.1
Tezpur,Buxar,flight,3213,1.12,869.1
Tezpur,Sagar,flight,5086,1.83,1446.9
Tezpur,Chittoor,flight,7547,2.62,2065.5
Tezpur,Arrah,train,453,12.81,820.1
Tezpur,Arrah,flight,3136,1.19,820.1
Tezpur,Bharuch,flight,6598,3.92,2077.6
Tezpur,Balasore,train,495,10.41,826.5
Tezpur,Balasore,flight,3365,1.21,826.5
Tezpur,Jalgaon,flight,6899,2.59,1859.5
Tezpur,Palakkad,flight,8085,4.54,2444.1
Tezpur,Unnao,flight,4271,1.89,1223.4
Tezpur,Bilaspur,train,613,26.07,1192.2
Tezpur,Bilaspur,flight,4456,2.63,1192.2
Korba,Mumbai,train,596,12.33,1089.4
Korba,Delhi,flight,3489,1.49,904.8
Korba,Bengaluru,flight,4378,1.94,1177.6
Korba,Kolkata,train,350,8.91,577.3
Korba,Chennai,flight,3896,2.35,1064.1
Korba,Hyderabad,train,402,8.23,710.1
Korba,Pune,train,576,16.5,1019.8
Korba,Pune,flight,3893,1.47,1019.8
Korba,Ahmedabad,flight,3753,1.78,1046.7
Korba,Jaipur,flight,3453,1.33,866.8
Korba,Surat,flight,3514,1.81,1032.6
Korba,Lucknow,train,290,6.7,531.5
Korba,Lucknow,flight,2376,1.13,531.5
Korba,Kanpur,train,286,5.92,516.8
Korba,Nagpur,train,240,7.4,401.5
Korba,Indore,flight,3173,0.94,709.0
Korba,Thane,flight,4497,1.61,1073.9
Korba,Bhopal,train,359,7.89,556.2
Korba,Visakhapatnam,train,306,8.91,521.6
Korba,Pimpri-Chinchwad,train,578,12.67,1019.9
Korba,Patna,train,263,6.83,434.0
Korba,Patna,flight,2090,0.57,434.0
Korba,Vadodara,train,593,11.96,984.1
Korba,Ghaziabad,flight,3534,1.44,880.2
Korba,Ludhiana,train,690,14.01,1170.7
Korba,Agra,flight,3384,1.01,718.5
Korba,Nashik,train,533,13.65,965.2
Korba,Nashik,flight,3582,1.43,965.2
Korba,Faridabad,train,517,17.98,866.2
Korba,Meerut,train,489,13.94,893.4
Korba,Rajkot,flight,4653,1.56,1228.7
Korba,Kalyan,flight,4249,1.82,1058.1
Korba,Vasai-Virar,flight,4142,1.43,1080.9
Korba,Varanasi,train,231,6.56,330.0
Korba,Varanasi,flight,1769,0.65,330.0
Korba,Srinagar,flight,5691,2.8,1517.7
Korba,Dhanbad,train,274,7.27,409.0
Korba,Jodhpur,flight,3916,1.78,1075.6
Korba,Amritsar,train,637,16.91,1292.6
Korba,Amritsar,flight,5202,1.83,1292.6
Korba,Nanded,train,411,8.73,667.4
Korba,Nanded,flight,3093,1.02,667.4
Korba,Gwalior,train,379,10.34,631.3
Korba,Kolhapur,flight,3828,1.64,1090.3
Korba,Bhubaneswar,train,249,7.63,392.3
Korba,Bhubaneswar,flight,1914,0.67,392.3
Korba,Solapur,flight,3440,1.85,885.3
Korba,Mangalore,train,716,14.91,1341.7
Korba,Mangalore,flight,4699,2.5,1341.7
Korba,Tiruchirappalli,flight,5470,1.9,1356.2
Korba,BiharSharif,train,248,4.93,423.4
Korba,Aligarh,flight,3336,1.1,774.3
Korba,Tirunelveli,flight,5746,3.41,1608.1
Korba,Bhiwandi,flight,4198,1.79,1063.3
Korba,Saharanpur,flight,4307,1.26,992.2
Korba,Gorakhpur,train,284,8.97,493.7
Korba,Gorakhpur,flight,2262,0.77,493.7
Korba,Jalandhar,flight,4844,2.14,1224.5
Korba,Jamshedpur,flight,1947,0.46,357.9
Korba,Salem,flight,4674,2.26,1285.5
Korba,Warangal,train,366,7.73,588.7
Korba,Mira-Bhayandar,flight,4469,1.4,1083.7
Korba,Thiruvananthapuram,flight,6608,2.57,1658.9
Korba,Bhilai,train,141,3.79,188.2
Korba,Ujjain,train,374,13.15,720.0
Korba,Durgapur,train,273,6.18,484.6
Korba,Asansol,train,278,5.37,455.0
Korba,Asansol,flight,2019,0.62,455.0
Korba,Rourkela,train,154,3.05,216.6
Korba,Nellore,flight,4086,1.59,927.0
Korba,Dehradun,train,579,21.82,1001.9
Korba,Dehradun,flight,3712,1.56,1001.9
Korba,Davanagere,train,592,14.17,1135.0
Korba,Kozhikode,flight,5445,2.18,1439.1
Korba,Akola,train,352,7.23,622.0
Korba,Akola,flight,2451,0.99,622.0
Korba,Kurnool,flight,3851,1.2,878.6
Korba,Nizamabad,train,339,10.81,634.7
Korba,Nizamabad,flight,2610,0.94,634.7
Korba,Guntur,train,406,10.95,715.2
Korba,Guntur,flight,3144,1.05,715.2
Korba,Amravati,train,288,7.48,538.7
Korba,Kakinada,train,374,11.12,599.2
Korba,Tirupati,flight,4037,1.34,1032.3
Korba,Puri,train,283,7.63,426.7
Korba,Puri,flight,2124,0.77,426.7
Korba,Shimoga,flight,4477,1.97,1205.2
Korba,Ongole,flight,3344,1.08,813.0
Korba,Bathinda,train,612,17.32,1168.9
Korba,Bathinda,flight,4403,1.67,1168.9
Korba,Darbhanga,train,336,7.01,528.8
Korba,Satara,train,537,22.2,1052.0
Korba,Satara,flight,4391,1.58,1052.0
Korba,Proddatur,flight,4140,2.01,954.5
Korba,Kollam,flight,5364,2.13,1634.2
Korba,Ambala,flight,3680,2.16,1071.8
Korba,Siliguri,train,397,8.4,750.8
Korba,Siliguri,flight,3338,1.05,750.8
Korba,Rohtak,train,565,17.75,952.5
Korba,Etawah,train,392,12.77,620.6
Korba,Etawah,flight,2496,0.78,620.6
Korba,Orai,train,291,6.79,524.1
Korba,Haldwani,flight,3565,1.78,828.9
Korba,Muzaffarpur,train,269,6.76,496.7
Korba,Muzaffarpur,flight,2454,0.87,496.7
Korba,Ramagundam,train,336,8.77,518.7
Korba,Baripada,train,263,7.36,414.5
Korba,Tezpur,train,649,15.28,1122.2
Korba,Tezpur,flight,4303,1.59,1122.2
Korba,Nagapattinam,flight,5174,1.71,1324.8
Korba,Mahbubnagar,train,490,16.07,799.3
Korba,Buxar,train,235,4.36,384.8
Korba,Buxar,flight,1888,0.54,384.8
Korba,Sagar,train,273,5.13,442.2
Korba,Sagar,flight,2393,0.66,442.2
Korba,Chittoor,flight,3815,1.76,1087.1
Korba,Arrah,train,273,7.48,406.0
Korba,Bharuch,train,606,12.18,1005.8
Korba,Bharuch,flight,4308,1.81,1005.8
Korba,Balasore,train,253,6.94,441.9
Korba,Balasore,flight,2060,0.93,441.9
Korba,Jalgaon,train,466,15.45,757.6
Korba,Jalgaon,flight,3361,1.5,757.6
Korba,Palakkad,train,716,26.22,1440.6
Korba,Palakkad,flight,5294,2.36,1440.6
Korba,Unnao,train,330,11.03,518.3
Korba,Bilaspur,train,81,1.18,70.1
Nagapattinam,Mumbai,train,643,14.82,1188.0
Nagapattinam,Delhi,flight,7589,3.18,2014.2
Nagapattinam,Bengaluru,train,207,4.03,345.9
Nagapattinam,Kolkata,flight,5405,2.2,1594.4
Nagapattinam,Chennai,train,190,3.89,261.1
Nagapattinam,Chennai,flight,1434,0.38,261.1
Nagapattinam,Hyderabad,flight,3473,0.94,749.7
Nagapattinam,Pune,train,638,18.62,1075.2
Nagapattinam,Ahmedabad,flight,5495,2.04,1565.6
Nagapattinam,Jaipur,flight,6225,3.12,1844.3
Nagapattinam,Surat,flight,4470,1.89,1377.2
Nagapattinam,Lucknow,flight,5858,2.74,1791.2
Nagapattinam,Kanpur,flight,5966,2.5,1744.1
Nagapattinam,Nagpur,train,677,14.75,1156.3
Nagapattinam,Indore,flight,4871,1.91,1394.3
Nagapattinam,Thane,train,699,17.95,1193.5
Nagapattinam,Thane,flight,4823,2.31,1193.5
Nagapattinam,Bhopal,flight,5481,2.44,1412.3
Nagapattinam,Visakhapatnam,train,456,10.72,850.6
Nagapattinam,Visakhapatnam,flight,3240,1.09,850.6
Nagapattinam,Pimpri-Chinchwad,train,578,16.25,1088.6
Nagapattinam,Pimpri-Chinchwad,flight,4086,1.43,1088.6
Nagapattinam,Patna,flight,6565,2.33,1739.8
Nagapattinam,Vadodara,flight,5413,2.03,1465.3
Nagapattinam,Ghaziabad,flight,6504,3.4,2005.5
Nagapattinam,Ludhiana,flight,7023,4.43,2275.7
Nagapattinam,Agra,flight,6823,2.68,1834.2
Nagapattinam,Nashik,flight,4926,1.82,1213.3
Nagapattinam,Faridabad,flight,7551,3.24,1978.7
Nagapattinam,Meerut,flight,7532,4.04,2037.3
Nagapattinam,Rajkot,flight,5869,3.41,1602.7
Nagapattinam,Kalyan,train,677,19.3,1185.2
Nagapattinam,Kalyan,flight,4572,1.55,1185.2
Nagapattinam,Vasai-Virar,flight,4533,2.19,1217.5
Nagapattinam,Varanasi,flight,5891,3.15,1650.7
Nagapattinam,Srinagar,flight,10002,3.78,2642.4
Nagapattinam,Dhanbad,flight,5115,3.3,1607.4
Nagapattinam,Jodhpur,flight,6804,3.75,1862.9
Nagapattinam,Amritsar,flight,7470,4.64,2375.4
Nagapattinam,Nanded,train,588,18.21,970.5
Nagapattinam,Gwalior,flight,6676,2.82,1726.4
Nagapattinam,Kolhapur,flight,3609,1.41,894.6
Nagapattinam,Bhubaneswar,flight,4990,2.52,1237.4
Nagapattinam,Solapur,flight,3764,1.35,875.4
Nagapattinam,Mangalore,train,354,10.33,592.6
Nagapattinam,Tiruchirappalli,train,108,1.93,124.2
Nagapattinam,BiharSharif,flight,5912,2.87,1712.2
Nagapattinam,Aligarh,flight,7221,3.71,1913.0
Nagapattinam,Tirunelveli,train,217,4.1,323.5
Nagapattinam,Tirunelveli,flight,1884,0.48,323.5
Nagapattinam,Bhiwandi,flight,4271,1.79,1193.6
Nagapattinam,Saharanpur,flight,7417,3.87,2147.2
Nagapattinam,Gorakhpur,flight,6307,2.53,1816.0
Nagapattinam,Jalandhar,flight,7179,4.31,2327.3
Nagapattinam,Jamshedpur,flight,5576,2.46,1498.8
Nagapattinam,Salem,train,163,3.74,209.9
Nagapattinam,Warangal,flight,3082,1.72,800.7
Nagapattinam,Mira-Bhayandar,flight,4149,1.6,1207.0
Nagapattinam,Thiruvananthapuram,train,243,5.47,404.8
Nagapattinam,Bhilai,flight,4456,1.48,1170.9
Nagapattinam,Ujjain,flight,4996,2.23,1445.2
Nagapattinam,Durgapur,flight,6478,2.46,1623.6
Nagapattinam,Asansol,flight,6353,2.81,1621.4
Nagapattinam,Rourkela,flight,5200,2.27,1384.2
Nagapattinam,Nellore,train,235,4.99,408.5
Nagapattinam,Dehradun,flight,6920,3.81,2181.3
Nagapattinam,Davanagere,train,318,8.19,591.2
Nagapattinam,Kozhikode,train,295,6.25,446.6
Nagapattinam,Kozhikode,flight,2019,0.73,446.6
Nagapattinam,Akola,train,674,19.79,1144.9
Nagapattinam,Akola,flight,4587,1.49,1144.9
Nagapattinam,Kurnool,train,365,11.36,595.1
Nagapattinam,Nizamabad,flight,3509,1.8,898.3
Nagapattinam,Guntur,train,326,7.55,618.8
Nagapattinam,Guntur,flight,2621,1.33,618.8
Nagapattinam,Amravati,train,574,15.17,1151.5
Nagapattinam,Amravati,flight,3989,1.47,1151.5
Nagapattinam,Kakinada,train,428,10.76,738.4
Nagapattinam,Kakinada,flight,2934,1.34,738.4
Nagapattinam,Tirupati,train,207,5.31,321.0
Nagapattinam,Tirupati,flight,1979,0.48,321.0
Nagapattinam,Puri,train,668,16.3,1192.6
Nagapattinam,Puri,flight,4067,1.83,1192.6
Nagapattinam,Shimoga,train,345,7.68,582.0
Nagapattinam,Shimoga,flight,2419,0.92,582.0
Nagapattinam,Ongole,flight,2374,1.08,526.8
Nagapattinam,Bathinda,flight,7541,3.9,2220.1
Nagapattinam,Darbhanga,flight,6272,3.2,1824.7
Nagapattinam,Satara,flight,4226,1.83,993.4
Nagapattinam,Proddatur,train,271,6.9,464.0
Nagapattinam,Kollam,train,266,4.98,410.7
Nagapattinam,Kollam,flight,1857,0.74,410.7
Nagapattinam,Ambala,flight,7236,4.78,2203.0
Nagapattinam,Siliguri,flight,7637,4.34,1987.6
Nagapattinam,Rohtak,train,968,45.24,2043.1
Nagapattinam,Etawah,train,877,21.53,1782.8
Nagapattinam,Orai,flight,6430,2.34,1692.7
Nagapattinam,Haldwani,flight,7144,4.06,2051.5
Nagapattinam,Muzaffarpur,flight,5722,2.55,1803.5
Nagapattinam,Ramagundam,train,525,13.79,890.5
Nagapattinam,Ramagundam,flight,3935,1.55,890.5
Nagapattinam,Baripada,flight,5000,1.87,1441.3
Nagapattinam,Tezpur,train,1173,29.03,2227.5
Nagapattinam,Tezpur,flight,7037,3.14,2227.5
Nagapattinam,Korba,flight,5236,2.06,1324.8
Nagapattinam,Mahbubnagar,train,408,8.57,693.4
Nagapattinam,Buxar,flight,5847,2.6,1706.8
Nagapattinam,Sagar,flight,5754,3.0,1457.7
Nagapattinam,Chittoor,train,192,3.81,283.6
Nagapattinam,Chittoor,flight,1703,0.56,283.6
Nagapattinam,Arrah,flight,5386,2.79,1721.1
Nagapattinam,Bharuch,flight,5656,2.21,1416.7
Nagapattinam,Balasore,train,721,25.41,1411.3
Nagapattinam,Balasore,flight,4911,2.67,1411.3
Nagapattinam,Jalgaon,flight,4535,2.29,1226.4
Nagapattinam,Palakkad,train,210,4.9,348.1
Nagapattinam,Unnao,flight,6764,2.86,1754.3
Nagapattinam,Bilaspur,flight,4428,1.69,1280.9
Mahbubnagar,Mumbai,train,352,12.2,599.4
Mahbubnagar,Delhi,flight,4575,2.27,1333.2
Mahbubnagar,Bengaluru,train,259,9.33,421.3
Mahbubnagar,Kolkata,train,736,16.56,1264.8
Mahbubnagar,Chennai,train,270,7.59,475.3
Mahbubnagar,Hyderabad,train,98,1.05,89.2
Mahbubnagar,Pune,train,304,7.23,480.1
Mahbubnagar,Ahmedabad,flight,3675,1.59,898.7
Mahbubnagar,Jaipur,train,603,25.18,1153.3
Mahbubnagar,Surat,train,429,10.44,732.1
Mahbubnagar,Surat,flight,2777,1.1,732.1
Mahbubnagar,Lucknow,train,575,19.11,1164.3
Mahbubnagar,Lucknow,flight,4713,2.03,1164.3
Mahbubnagar,Kanpur,train,553,13.94,1106.3
Mahbubnagar,Nagpur,train,288,7.4,503.2
Mahbubnagar,Nagpur,flight,2264,0.8,503.2
Mahbubnagar,Indore,flight,2740,0.88,700.9
Mahbubnagar,Thane,train,348,11.67,596.8
Mahbubnagar,Thane,flight,2649,0.91,596.8
Mahbubnagar,Bhopal,train,401,9.15,727.2
Mahbubnagar,Visakhapatnam,flight,2421,0.72,565.7
Mahbubnagar,Pimpri-Chinchwad,train,266,6.65,490.5
Mahbubnagar,Patna,flight,4492,2.63,1231.8
Mahbubnagar,Vadodara,train,422,10.29,797.5
Mahbubnagar,Ghaziabad,flight,5201,1.74,1327.4
Mahbubnagar,Ludhiana,flight,5621,2.49,1589.1
Mahbubnagar,Agra,train,645,22.52,1160.3
Mahbubnagar,Agra,flight,4250,1.88,1160.3
Mahbubnagar,Nashik,train,307,11.33,571.8
Mahbubnagar,Nashik,flight,2735,1.17,571.8
Mahbubnagar,Faridabad,flight,5069,2.2,1299.1
Mahbubnagar,Meerut,flight,4975,2.58,1361.6
Mahbubnagar,Rajkot,train,558,16.93,973.9
Mahbubnagar,Rajkot,flight,4202,1.79,973.9
Mahbubnagar,Kalyan,train,336,7.48,583.6
Mahbubnagar,Vasai-Virar,train,343,9.31,618.5
Mahbubnagar,Varanasi,train,609,15.5,1084.7
Mahbubnagar,Varanasi,flight,3907,1.81,1084.7
Mahbubnagar,Srinagar,flight,6240,3.34,1954.4
Mahbubnagar,Dhanbad,flight,4553,1.67,1178.9
Mahbubnagar,Jodhpur,train,689,14.81,1173.7
Mahbubnagar,Jodhpur,flight,4521,1.75,1173.7
Mahbubnagar,Amritsar,flight,5276,2.73,1685.5
Mahbubnagar,Nanded,train,187,3.2,277.2
Mahbubnagar,Nanded,flight,1607,0.39,277.2
Mahbubnagar,Gwalior,flight,4213,2.24,1053.9
Mahbubnagar,Kolhapur,train,255,6.96,398.3
Mahbubnagar,Bhubaneswar,flight,3268,1.49,916.0
Mahbubnagar,Solapur,train,169,3.11,243.2
Mahbubnagar,Mangalore,train,336,10.94,542.4
Mahbubnagar,Mangalore,flight,2347,0.89,542.4
Mahbubnagar,Tiruchirappalli,train,406,7.89,666.3
Mahbubnagar,BiharSharif,flight,4285,1.91,1222.6
Mahbubnagar,Aligarh,flight,4736,2.55,1240.5
Mahbubnagar,Tirunelveli,flight,3278,1.43,893.0
Mahbubnagar,Bhiwandi,train,329,11.69,592.4
Mahbubnagar,Bhiwandi,flight,2704,1.14,592.4
Mahbubnagar,Saharanpur,flight,5507,2.16,1470.9
Mahbubnagar,Gorakhpur,flight,5092,1.87,1244.8
Mahbubnagar,Jalandhar,flight,6205,2.17,1639.9
Mahbubnagar,Jamshedpur,flight,3798,1.78,1092.2
Mahbubnagar,Salem,train,306,7.32,564.9
Mahbubnagar,Warangal,train,153,3.58,218.6
Mahbubnagar,Warangal,flight,1594,0.31,218.6
Mahbubnagar,Mira-Bhayandar,train,352,12.56,611.5
Mahbubnagar,Thiruvananthapuram,train,484,19.99,920.8
Mahbubnagar,Bhilai,train,374,8.38,613.1
Mahbubnagar,Bhilai,flight,2573,0.8,613.1
Mahbubnagar,Ujjain,train,424,12.68,751.8
Mahbubnagar,Durgapur,flight,4841,2.1,1230.7
Mahbubnagar,Asansol,flight,4536,1.68,1212.6
Mahbubnagar,Rourkela,train,520,17.65,945.6
Mahbubnagar,Nellore,train,224,4.81,333.7
Mahbubnagar,Nellore,flight,1783,0.46,333.7
Mahbubnagar,Dehradun,flight,5816,2.99,1509.4
Mahbubnagar,Davanagere,train,231,5.22,336.1
Mahbubnagar,Davanagere,flight,1965,0.42,336.1
Mahbubnagar,Kozhikode,train,401,14.27,654.4
Mahbubnagar,Kozhikode,flight,3156,1.26,654.4
Mahbubnagar,Akola,train,267,6.55,452.1
Mahbubnagar,Kurnool,train,109,2.0,101.8
Mahbubnagar,Nizamabad,train,165,2.67,215.0
Mahbubnagar,Nizamabad,flight,1310,0.46,215.0
Mahbubnagar,Guntur,train,179,5.3,265.8
Mahbubnagar,Amravati,train,287,8.16,466.7
Mahbubnagar,Amravati,flight,2380,0.66,466.7
Mahbubnagar,Kakinada,train,293,5.59,454.4
Mahbubnagar,Tirupati,train,255,4.69,378.8
Mahbubnagar,Puri,train,545,12.52,895.9
Mahbubnagar,Shimoga,train,261,4.83,406.1
Mahbubnagar,Shimoga,flight,2132,0.56,406.1
Mahbubnagar,Ongole,train,181,3.41,259.9
Mahbubnagar,Bathinda,flight,5947,2.91,1529.2
Mahbubnagar,Darbhanga,flight,5459,1.75,1327.7
Mahbubnagar,Satara,flight,2193,0.95,436.6
Mahbubnagar,Proddatur,train,181,3.45,229.6
Mahbubnagar,Proddatur,flight,1525,0.35,229.6
Mahbubnagar,Kollam,train,458,10.63,885.3
Mahbubnagar,Kollam,flight,3771,1.36,885.3
Mahbubnagar,Ambala,flight,5750,2.67,1521.2
Mahbubnagar,Siliguri,flight,5920,2.54,1545.0
Mahbubnagar,Rohtak,flight,4692,1.72,1358.7
Mahbubnagar,Etawah,flight,4740,2.48,1121.8
Mahbubnagar,Orai,flight,4117,1.45,1039.7
Mahbubnagar,Haldwani,train,782,17.32,1396.1
Mahbubnagar,Muzaffarpur,flight,4723,1.96,1293.5
Mahbubnagar,Ramagundam,flight,1612,0.47,280.8
Mahbubnagar,Baripada,train,596,13.0,1084.4
Mahbubnagar,Tezpur,flight,6002,3.37,1882.7
Mahbubnagar,Korba,train,434,12.0,799.3
Mahbubnagar,Nagapattinam,train,427,12.1,693.4
Mahbubnagar,Nagapattinam,flight,2768,1.12,693.4
Mahbubnagar,Buxar,flight,4729,1.81,1171.7
Mahbubnagar,Sagar,train,478,9.88,793.0
Mahbubnagar,Sagar,flight,2927,1.03,793.0
Mahbubnagar,Chittoor,train,255,7.42,409.8
Mahbubnagar,Arrah,flight,4779,1.84,1200.2
Mahbubnagar,Bharuch,train,436,10.07,759.3
Mahbubnagar,Bharuch,flight,2784,1.55,759.3
Mahbubnagar,Balasore,train,580,12.75,1077.7
Mahbubnagar,Balasore,flight,4054,1.71,1077.7
Mahbubnagar,Jalgaon,train,292,6.26,538.4
Mahbubnagar,Palakkad,flight,2871,1.42,677.6
Mahbubnagar,Unnao,train,584,13.65,1119.3
Mahbubnagar,Unnao,flight,4331,2.19,1119.3
Mahbubnagar,Bilaspur,train,378,10.81,736.1
Buxar,Mumbai,flight,5233,2.39,1366.5
Buxar,Delhi,train,454,9.61,781.6
Buxar,Delhi,flight,3319,1.27,781.6
Buxar,Bengaluru,flight,5130,2.14,1560.4
Buxar,Kolkata,train,294,11.58,540.2
Buxar,Kolkata,flight,2473,0.92,540.2
Buxar,Chennai,flight,4871,2.16,1446.7
Buxar,Hyderabad,flight,4321,1.93,1082.8
Buxar,Pune,flight,4790,1.98,1319.5
Buxar,Ahmedabad,flight,4548,1.61,1208.7
Buxar,Jaipur,flight,3246,1.81,849.4
Buxar,Surat,flight,5070,1.82,1255.8
Buxar,Lucknow,train,235,3.95,351.9
Buxar,Kanpur,train,243,5.55,396.1
Buxar,Kanpur,flight,2112,0.55,396.1
Buxar,Nagpur,train,407,12.56,714.5
Buxar,Indore,flight,3655,1.31,900.7
Buxar,Thane,flight,5247,1.74,1349.0
Buxar,Bhopal,train,407,8.12,730.6
Buxar,Bhopal,flight,2852,0.99,730.6
Buxar,Visakhapatnam,flight,3137,1.34,881.5
Buxar,Pimpri-Chinchwad,train,769,17.16,1316.8
Buxar,Pimpri-Chinchwad,flight,5036,1.67,1316.8
Buxar,Patna,train,100,1.43,97.0
Buxar,Vadodara,train,613,25.23,1173.7
Buxar,Vadodara,flight,3933,2.15,1173.7
Buxar,Ghaziabad,train,384,8.38,748.9
Buxar,Ludhiana,train,578,21.95,1007.1
Buxar,Agra,train,357,9.65,639.5
Buxar,Nashik,flight,4288,1.59,1230.5
Buxar,Faridabad,train,385,10.05,748.9
Buxar,Meerut,train,464,8.46,743.3
Buxar,Rajkot,flight,5346,2.05,1405.5
Buxar,Kalyan,flight,5388,1.89,1334.4
Buxar,Vasai-Virar,flight,5370,1.73,1350.6
Buxar,Varanasi,train,107,1.72,123.3
Buxar,Srinagar,flight,4474,1.75,1308.3
Buxar,Dhanbad,train,211,5.06,301.3
Buxar,Jodhpur,flight,3920,1.77,1117.2
Buxar,Amritsar,flight,4490,1.66,1130.4
Buxar,Nanded,flight,3867,1.73,1001.8
Buxar,Gwalior,train,369,7.0,603.4
Buxar,Gwalior,flight,2706,0.88,603.4
Buxar,Kolhapur,flight,4847,2.74,1423.8
Buxar,Bhubaneswar,flight,2586,1.13,609.8
Buxar,Solapur,flight,4698,2.54,1225.1
Buxar,Mangalore,flight,6515,2.18,1711.6
Buxar,Tiruchirappalli,flight,5682,3.07,1740.7
Buxar,BiharSharif,train,131,1.7,141.3
Buxar,Aligarh,train,388,9.51,657.4
Buxar,Tirunelveli,flight,6644,3.84,1992.8
Buxar,Bhiwandi,flight,5080,1.81,1337.8
Buxar,Saharanpur,train,455,13.69,814.7
Buxar,Saharanpur,flight,3080,1.29,814.7
Buxar,Gorakhpur,train,138,3.3,155.0
Buxar,Jalandhar,flight,4221,1.67,1056.0
Buxar,Jamshedpur,train,246,8.04,369.7
Buxar,Jamshedpur,flight,2105,0.49,369.7
Buxar,Salem,train,861,22.48,1670.2
Buxar,Salem,flight,6425,2.31,1670.2
Buxar,Warangal,flight,3851,1.5,967.6
Buxar,Mira-Bhayandar,flight,5569,2.83,1356.1
Buxar,Thiruvananthapuram,flight,7305,2.87,2043.6
Buxar,Bhilai,train,326,12.35,561.0
Buxar,Ujjain,train,447,15.29,889.7
Buxar,Durgapur,train,240,6.87,390.6
Buxar,Durgapur,flight,2214,0.55,390.6
Buxar,Asansol,train,203,4.75,350.7
Buxar,Rourkela,train,252,7.12,373.9
Buxar,Nellore,flight,4762,2.08,1311.4
Buxar,Dehradun,flight,3680,1.53,801.5
Buxar,Davanagere,flight,6071,2.49,1504.3
Buxar,Kozhikode,flight,6134,2.45,1819.0
Buxar,Akola,train,538,10.73,910.3
Buxar,Akola,flight,3198,1.53,910.3
Buxar,Kurnool,flight,4988,2.2,1256.1
Buxar,Nizamabad,flight,3620,2.04,989.2
Buxar,Guntur,train,657,13.79,1099.9
Buxar,Amravati,train,420,11.84,832.2
Buxar,Kakinada,train,540,18.89,974.1
Buxar,Kakinada,flight,3915,1.3,974.1
Buxar,Tirupati,flight,4810,2.54,1417.1
Buxar,Puri,train,372,13.41,661.8
Buxar,Shimoga,flight,5037,2.07,1574.9
Buxar,Ongole,train,613,14.2,1197.7
Buxar,Ongole,flight,4116,2.15,1197.7
Buxar,Bathinda,flight,4246,1.5,1043.0
Buxar,Darbhanga,train,142,3.09,184.2
Buxar,Satara,flight,5134,2.16,1368.5
Buxar,Proddatur,flight,4813,2.24,1337.5
Buxar,Kollam,flight,6590,4.33,2018.6
Buxar,Ambala,flight,3467,1.24,901.7
Buxar,Siliguri,train,281,6.96,443.5
Buxar,Siliguri,flight,2347,0.83,443.5
Buxar,Rohtak,flight,3201,1.16,834.3
Buxar,Etawah,train,312,6.62,532.1
Buxar,Etawah,flight,2558,1.03,532.1
Buxar,Orai,train,293,6.68,474.1
Buxar,Orai,flight,2072,0.98,474.1
Buxar,Haldwani,train,332,12.36,613.6
Buxar,Muzaffarpur,train,122,2.06,136.7
Buxar,Ramagundam,train,522,14.17,891.8
Buxar,Baripada,train,302,6.71,482.7
Buxar,Tezpur,flight,3310,1.56,869.1
Buxar,Korba,train,245,4.75,384.8
Buxar,Nagapattinam,flight,6155,2.54,1706.8
Buxar,Mahbubnagar,flight,4104,1.47,1171.7
Buxar,Sagar,train,368,6.82,581.4
Buxar,Chittoor,flight,5791,3.0,1471.9
Buxar,Arrah,train,77,0.7,49.8
Buxar,Bharuch,flight,4925,1.52,1214.1
Buxar,Balasore,train,298,10.33,533.3
Buxar,Jalgaon,train,544,16.71,1014.4
Buxar,Palakkad,flight,6671,3.18,1823.8
Buxar,Unnao,train,264,4.52,383.9
Buxar,Bilaspur,train,244,5.11,439.2
Sagar,Mumbai,train,456,17.77,804.9
Sagar,Delhi,train,350,6.38,565.0
Sagar,Delhi,flight,2350,0.84,565.0
Sagar,Bengaluru,flight,4779,2.31,1214.4
Sagar,Kolkata,train,528,14.89,993.6
Sagar,Kolkata,flight,4144,1.3,993.6
Sagar,Chennai,flight,4648,1.59,1206.9
Sagar,Hyderabad,train,370,9.45,718.1
Sagar,Hyderabad,flight,3233,1.05,718.1
Sagar,Pune,train,469,8.98,778.2
Sagar,Ahmedabad,train,350,8.93,635.6
Sagar,Jaipur,train,256,5.3,452.4
Sagar,Jaipur,flight,2259,0.62,452.4
Sagar,Surat,train,421,14.81,675.3
Sagar,Surat,flight,2598,1.13,675.3
Sagar,Lucknow,train,234,4.62,401.4
Sagar,Kanpur,train,218,5.15,331.7
Sagar,Nagpur,train,192,3.49,301.6
Sagar,Nagpur,flight,1880,0.38,301.6
Sagar,Indore,train,216,4.85,319.4
Sagar,Thane,train,455,9.4,786.5
Sagar,Bhopal,train,131,2.76,149.6
